,index,country,province,region_1,winery,title,variety,price,points,taster_name,description,designation,taster_twitter_handle
117871,117858,Spain,Northern Spain,Vino de la Tierra de Castilla y León,Clunia,Clunia 2011 Finca El Rincón de Clunia Tempranillo (Vino de la Tierra de Castilla y León),Tempranillo,90.0,94,Michael Schachner,"Highly enticing, handsome aromas of graphite, blueberry, boysenberry and oaky grit are firm and minerally. This lush, modern, stately Tempranillo is pure, plump and deep on the palate. Flavors of blackberry, cassis and fine oak come together like paint on Dalí's canvas, while the finish is loamy and complex, with flavors of tobacco folded into silky smooth depth. Drink through 2024",Finca El Rincón de Clunia,@wineschach
117915,117901,Spain,Northern Spain,Navarra,Príncipe de Viana,Príncipe de Viana 2014 Fermentado en Barrica Chardonnay (Navarra),Chardonnay,15.0,85,Michael Schachner,"Lime, chewing gum and dusty aromas are simple. This is juicy but shows no real point of reference on the palate. Hollow flavors of pear and briny citrus finish with a note of nectarine and scouring acidity.",Fermentado en Barrica,@wineschach
117918,117904,Spain,Catalonia,Priorat,Vicente Gandia,Vicente Gandia 2011 Xibrana Crianza Shiraz-Mazuela-Garnacha Red (Priorat),Red Blend,15.0,85,Michael Schachner,"Heady aromas of maple and coffee grinds blend with herbal berry scents in front of a reasonably fresh and balanced palate. In terms of flavor, it's the barrel that leads and gives off dominating clove and spice flavors that outweigh this wine's modest raspberry and red-plum characteristics.",Xibrana Crianza Shiraz-Mazuela-Garnacha,@wineschach
117922,117908,Spain,Catalonia,Catalunya,Clos Mont-Blanc,Clos Mont-Blanc 2011 Xipella Red (Catalunya),Red Blend,15.0,85,Michael Schachner,"Floral blueberry and inky aromas make for a concentrated, demanding bouquet. This four-grape blend is grabby and raw in feel, with pinching tannins. Briny, medicinal plum and berry flavors finish with a note of latex as well as heat.",Xipella,@wineschach
117928,117914,Spain,Northern Spain,Rioja,Bodegas Valdemar,Bodegas Valdemar 2012 Selección  (Rioja),Tempranillo Blend,26.0,92,Michael Schachner,"Open-grained oak aromas lend molasses and vanilla to the nose of this well-built Rioja. It's lively and choppy on the palate, with roasted plum and berry flavors, finishing dark and toasty with oak and graphite notes. Drink through 2026.",Selección,@wineschach
117930,117916,Spain,Northern Spain,Ribera del Duero,Valduero,Valduero 2012 I Unacepa  (Ribera del Duero),Tempranillo,49.0,92,Michael Schachner,"Ripe, baked black-fruit aromas go heavy on the raisin and prune, with a hint of spice cake thrown in. On the palate, this is saturated and a bit thick. Baked berry, cassis and creamy oak flavors finish lush and chewy, with flavors of oak grain and chocolate. Drink now through 2020.",I Unacepa,@wineschach
117945,117931,Spain,Northern Spain,Rioja,La Gitana,La Gitana 2014 Gold Label  (Rioja),Tempranillo,50.0,92,Michael Schachner,"Vanilla, oak spice, tea, berry, olive and herb aromas signal a classic Rioja. Its crisp palate and choppy tannins form the canvas for spicy berry and cassis flavors. More spice powers the finish, which has the fruit to absorb and support the high level of oak. Drink through 2025.",Gold Label,@wineschach
117948,117934,Spain,Northern Spain,Rioja,Marqués del Puerto,Marqués del Puerto 2010 Reserva  (Rioja),Tempranillo Blend,37.0,92,Michael Schachner,"This wine's ripe berry, vanilla, toast, raisin and cedar aromas set the stage for an intense palate with choppy tannins. Its blackberry, caramel and vanilla flavors are rich and ripe, tasting pure on the finish, with a strong punch of chocolaty oak. Drink through 2024.",Reserva,@wineschach
117949,117935,Spain,Northern Spain,Toro,Matsu,Matsu 2014 EL Viejo  (Toro),Tinta de Toro,60.0,92,Michael Schachner,"Toro is known for its massive wines, and this fits the bill. Oak, tobacco and mocha aromas share space on the nose with cassis and berry scents. Fully extracted tannins and resiny oak create a sizable palate of plum, cassis and vanilla flavors. Oak-derived spice notes inflect the intense black fruit flavors on the finish. Drink through 2026.",EL Viejo,@wineschach
117956,117945,Spain,Northern Spain,Vino de la Tierra de Castilla y León,Bodegas Vinos de León,Bodegas Vinos de León 2006 Tinto Lena Red (Vino de la Tierra de Castilla y León),Tempranillo Blend,11.0,84,Michael Schachner,"L. A mostly clean wine that hints at earth and leather but settles on basic red fruit. The palate shows mild, manageable snap and sharpness, while the palate deals flavors of red fruits, rubber and leather. Lean and clean, but basic as they come.",Tinto Lena,@wineschach
117964,117953,Spain,Spain Other,Vino de Mesa,Kurmisti,Kurmisti 2007 Table Wine Hondarrabi Zuri (Vino de Mesa),Hondarrabi Zuri,12.0,84,Michael Schachner,"Clear as crystal up front, and then come flavors of lemon and green apple. There is almost no overt sweetness to it; it's quite acidic and sharp, which is common for the Hondarrabi Zuri grape from Northern Spain. As might be expected, green apple and lime control the austere finish. Good but very narrow in scope.",Table Wine,@wineschach
117975,117964,Spain,Northern Spain,Rioja,Eduardo Garrido García,Eduardo Garrido García 2010 Reserva  (Rioja),Tempranillo Blend,30.0,90,Michael Schachner,"Aromas of graham cracker, vanilla and berry fruits are inviting but lack depth. In the mouth, this is grabby, with abrasive but tolerable tannins. Flavors of oaky, toasty berry fruits are chocolaty and finish with hints of tobacco and vanilla along with more tannic bite. Drink 2018–2030.",Reserva,@wineschach
117984,117973,Spain,Northern Spain,Ribera del Duero,Protos,Protos 2012 Crianza  (Ribera del Duero),Tempranillo,30.0,90,Michael Schachner,"Oaky, malty aromas blend well with dusty black-fruit and coffee scents. This crianza from a ripe, warm year is full and layered, with solid acidity. Black plum and wild-berry flavors are a touch raw and edgy. It finishes with toasty, blackened flavors of spice and wood. Drink through 2020.",Crianza,@wineschach
117998,117987,Spain,Northern Spain,Toro,Viña Mayor,Viña Mayor 2012 Anzil  (Toro),Tempranillo,25.0,89,Michael Schachner,"Grapy aromas seem simple at first, but with time tarry black plum and citrus peel notes emerge. This is very tannic, arguably a bit too much so. Plum, blackberry and chocolate flavors end with a reverb of hard tannins. For best results, give this as much air as possible.",Anzil,@wineschach
118135,118123,Spain,Levante,Jumilla,Casa de la Ermita,Casa de la Ermita 2013 Lunático Monastrell (Jumilla),Monastrell,18.0,88,Michael Schachner,"This Monastrell's scratchy, slightly soapy berry and cassis aromas are on the sweet and ripe side. Its baked plum and berry flavors are fleshy and lack focus, finishing with abrasive tannins.",Lunático,@wineschach
118138,118126,Spain,Northern Spain,Bierzo,Cuatro Pasos,Cuatro Pasos 2015 Pizarras de Otero Mencía (Bierzo),Mencía,13.0,88,Michael Schachner,"This fresh Mencía's bright red fruit aromas exude rocky mineral tones. Raw, popping red plum and cherry flavors finish herbal and tomato-like, with a bit of tannic bite. Drink now or any time through 2021.",Pizarras de Otero,@wineschach
118149,118138,Spain,Northern Spain,Rueda,Pagos del Rey,Pagos del Rey 2015 Blume Verdejo (Rueda),Verdejo,11.0,83,Michael Schachner,"Briny orange, grapefruit and grape-skin aromas announce an oily adequate palate. This has a gritty salty bitter-citrus flavor profile and a finish that's oddly nutty.",Blume,@wineschach
118150,118139,Spain,Northern Spain,Rioja,Rodriguez Sanzo,Rodriguez Sanzo 2014 Give Me Five by Javier Rodriguez  (Rioja),Tempranillo,12.0,83,Michael Schachner,"Charred chocolaty aromas are forceful but not convincing. This feels choppy and raw on one hand, but sticky and chocolaty on the other. Herbal stewy currant and raw-wood flavors are challenging, while this tastes herbal and woody on the finish.",Give Me Five by Javier Rodriguez,@wineschach
118152,118141,Spain,Central Spain,Vino de la Tierra de Castilla,Eguren,Eguren 2015 Selección Tempranillo (Vino de la Tierra de Castilla),Tempranillo,11.0,83,Michael Schachner,"Slightly volatile plum and currant aromas are pointy and suggest vinegar. This feels acidic, raw and bumpy, while herbal plum and salty currant flavors finish with tartaric sizzle and residual saltiness.",Selección,@wineschach
118153,118142,Spain,Northern Spain,Rueda,Matarromera,Matarromera 2015 Granza Made From Organic Grapes Verdejo (Rueda),Verdejo,12.0,83,Michael Schachner,"Sharp, punchy aromas of citrus, green herbs and celery lead to a tight drawing palate. This tastes feline, bitter and a bit like passion fruit. Pyrazine-based green flavors of thyme and scallion drive the finish.",Granza Made From Organic Grapes,@wineschach
118160,118149,Spain,Northern Spain,Cariñena,Ignacio Marín,Ignacio Marín 2015 Wine Wings Moscatel-Garnacha White (Cariñena),White Blend,20.0,83,Michael Schachner,"Tropical aromas of lychee are about all that stand out on the nose of this unusual Moscatel-Garnacha Blanca blend. Neither dry nor sweet, this seems caught in no man's land. A dilute mouthfeel and bitter pyrazine notes on the finish don't help this along.",Wine Wings Moscatel-Garnacha,@wineschach
118171,118161,Spain,Northern Spain,Rioja,Dinastía Vivanco,Dinastía Vivanco 2007 Reserva  (Rioja),Tempranillo Blend,30.0,89,Michael Schachner,"Brandied cherry and cassis aromas are candied and gritty, but get better with airing. The wine is full in body and endowed with just enough acidity. Flavors of baked berry are earthy at the core, with accents of chocolate and herbs. A mellow, not overpowering finish is dry and slightly complex. Drink through 2017.",Reserva,@wineschach
118182,118172,Spain,Andalucia,Málaga,Jorge Ordóñez & Co.,Jorge Ordóñez & Co. 2012 Botani Dry Muscat (Málaga),Muscat,18.0,89,Michael Schachner,"Stony lime and apple aromas are a proper set up to a balanced, racy palate. Flavors of dried apple, tropical fruits and pithy bitterness finish with white pepper notes and purity. This isn't complex but it will get the job done with Asian foods, salads and as an apéritif.",Botani Dry,@wineschach
118210,118199,Spain,Catalonia,Cava,Alta Alella,Alta Alella 2013 Bruel Sparkling (Cava),Sparkling Blend,28.0,88,Michael Schachner,"Yeasty and soda-like on the nose, this smells grassy but pleasant, with a hint of pool-water chlorine. Citric acidity and proper body weight make for nice palate, while lime and tropical fruit flavors finish with a green note of lettuce and tarragon.",Bruel,@wineschach
118311,118301,Spain,Northern Spain,Rioja,Viña Otano,Viña Otano 2015 Blanco Fermentado en Barrica White (Rioja),White Blend,21.0,89,Michael Schachner,"This shimmering barrel-fermented blend of 75% Viura and 25% Tempranillo Blanco opens with stable aromas of apple, butter and fresh corn. An elegant fairly light palate delivers a mix of dry oak, nectarine, peach and apple flavors. This is lithe and comfortable on the finish, with modest but noticeable residual oak.",Blanco Fermentado en Barrica,@wineschach
118347,118338,Spain,Northern Spain,Rioja,Federico Paternina,Federico Paternina 2010 Monte Haro Red  (Rioja),Tempranillo Blend,10.0,86,Michael Schachner,"Dusty, spicy and a little scratchy on the nose, this has leather, vanilla and mild fruit aromas. It feels tangy, with a light herb flavor working in tandem with dry plum and berry notes. Briary, spicy and drying on the finish.",Monte Haro Red,@wineschach
118348,118339,Spain,Northern Spain,Ribera del Duero,Finca Torremilanos,Finca Torremilanos 2010 Monte Castrillo  (Ribera del Duero),Tempranillo,14.0,86,Michael Schachner,"Rooty aromas of licorice blend with earth, leather and cheese scents. It feels thick and chewy, with condensed flavors of grilled meat, berry, chocolate and herb. It's big and creamy on the finish, but it shows no evolution or improvement from the palate.",Monte Castrillo,@wineschach
118397,118388,Spain,Central Spain,La Mancha,Paso a Paso,Paso a Paso 2011 Made with Organic Grapes Tempranillo (La Mancha),Tempranillo,10.0,83,Michael Schachner,"Grassy, compost-like aromas carry a peanut accent and not much vivid fruit. This pinches down on what amounts to a clampy palate, while crisp, mildly green berry flavors finish minty and peppery.",Made with Organic Grapes,@wineschach
118404,118395,Spain,Catalonia,Priorat,Clos Figueras,Clos Figueras 2013 Font de la Figuera White (Priorat),White Blend,40.0,90,Michael Schachner,"Waxy, honeyed aromas of melon and white flowers lead to a plump, leesy, creamy but balanced palate full of bready notes, stone-fruit flavors and vanilla. Another wave of leesy vanilla, melon, tropical fruit and cream takes over the finish. This contains Viognier, Garnacha Blanca and Chenin Blanc, a small portion of which was barrel fermented.",Font de la Figuera,@wineschach
118415,118406,Spain,Catalonia,Priorat,Alvaro Palacios,Alvaro Palacios 2012 Les Terrasses Red (Priorat),Red Blend,40.0,90,Michael Schachner,"Bold cherry, cassis and plum aromas are forward, lively and a touch aggressive. In the mouth, this shows lots of life and generous fruit supported by clamp-down tannins. Earthy, loamy flavors of plum and berry finish warm, earthy and long. Overall, this is more steady, balanced and solid than flashy. Drink through 2017.",Les Terrasses,@wineschach
118500,118488,Spain,Northern Spain,Bierzo,Vinos de Arganza,Vinos de Arganza 2010 Século Roble Mencía (Bierzo),Mencía,14.0,88,Michael Schachner,"Muscular, roasted aromas of earthy berry fruits and oak are stout. This hits with iron-clad tannins, while flavors of blue fruits, resiny oak and graphite end with a mildly raisin-like aftertaste.",Século Roble,@wineschach
